subject,Task,Sedation,scan,model01_sampling2,model02_sampling2,model03_sampling2,model04_sampling2,model01_sampling2_5,model02_sampling2_5,model03_sampling2_5,model04_sampling2_5,model01_sampling3,model02_sampling3,model03_sampling3,model04_sampling3
14,1,4,96,0.0283482787975696,0.116611654282208,0.00566199725296567,0.0535350511466675,2.25413040754123,0.0622459968313219,0.0109239890567321,0.0112915553694374,0.00455752531649299,0.00263699427711246,7.42926696868823,1.90254890279957
14,1,4,97,3.86673004176337,0.000995895753029652,0.00414245496479716,0.065832647716957,4.70314252951717,0.00699858329976559,0.00212572042402972,0.0119611184217276,0.0555382723242042,0.00165590880403034,0.0619341114633722,0.0135126712009716
14,1,4,98,3.86673004176337,0.000995895753029652,0.00414245496479716,0.065832647716957,4.70314252951717,0.00699858329976559,0.00212572042402972,0.0119611184217276,0.0555382723242042,0.00165590880403034,0.0619341114633722,0.0135126712009716
14,1,4,99,3.86673004176337,0.00184407250857868,0.0131096861830899,0.13128503461011,4.70314252951717,0.058781160352107,0.0524183671946732,0.016067338907589,0.0555382723242042,0.00156576526082832,0.0102773762802326,0.0214857480537745
14,1,4,100,0.000969133699381354,0.00668163794542818,0.0192768024702789,0.33821659836595,0.00807380845670519,0.0889028333565071,0.0821854758375142,0.0181396272051259,56.8841070810069,0.0252964172714134,0.0669370269658291,0.0410947599927035
14,1,4,101,0.0028669433586798,0.00668163794542818,0.0121726309524472,0.013329199353689,0.127513696232435,0.0889028333565071,0.00613655582597859,0.0109740544124192,0.0626072298587918,0.0252964172714134,0.0205180710386161,0.00652987801746726
14,1,4,102,0.000897750112465162,0.00127320285387396,0.0121726309524472,0.013329199353689,0.00736722400318743,0.0604323139833806,0.00613655582597859,0.0109740544124192,0.00800396871639767,0.057889649135799,0.0205180710386161,0.00652987801746726
14,1,4,103,0.000897750112465162,1.64216695666115,0.920888121083369,0.0339148161483641,0.00736722400318743,0.364219378319489,5.75918112172187,0.0507041582960616,0.00800396871639767,0.0060859153008551,0.546844030437205,0.217845690180236
14,1,4,104,0.000897750112465162,1.64216695666115,0.920888121083369,0.0339148161483641,0.00736722400318743,0.364219378319489,5.75918112172187,0.0507041582960616,0.00800396871639767,0.0060859153008551,0.546844030437205,0.217845690180236
14,1,4,105,0.00778824398078381,0.00910392688836298,0.0503894022007026,3.51989594771908,0.022120969645463,0.0157602387456031,0.0145623979604556,0.248833527025446,0.616162847015549,0.0114461766147442,0.0298076635669019,0.082983848942514
14,1,4,106,0.0019499438632307,0.0216496791213872,0.00566199725296567,0.0828380086193806,0.216443106009211,0.0887522516391484,0.0109239890567321,0.0794567513082237,0.00116363505574794,0.091920451062297,7.42926696868823,0.113855813530715
14,1,4,107,0.000802403186490074,0.00124735297840407,0.00566199725296567,0.0828380086193806,0.0120439420621171,0.038419772750054,0.0109239890567321,0.0794567513082237,0.00885224914012733,0.0107276492747477,7.42926696868823,0.113855813530715
14,1,4,108,0.000802403186490074,6.21023877931132,10.1060827512926,0.13128503461011,0.0120439420621171,0.637482764244853,6.71371015764447,0.016067338907589,0.00885224914012733,11.0493544435714,0.127787755763169,0.0214857480537745
