Subject,Session,SleepStage,Phi_,Phi_z
11,26,0,1.24566049054477,1.24566049054477
11,26,1,1.16180175908961,1.16180175908961
11,26,2,1.0418401186948,1.0418401186948
11,26,3,0.952191377005835,0.952191377005835
11,26,4,0.727318195072381,0.727318195072381
11,27,0,1.06787376920091,1.06787376920091
11,27,1,0.94026122144397,0.94026122144397
11,27,2,0.799414913793008,0.799414913793008
11,27,3,0.736522283351804,0.736522283351804
11,27,4,0.872617937714397,0.872617937714397
11,28,0,1.09959727804735,1.09959727804735
11,28,1,1.15256692208601,1.15256692208601
11,28,2,0.942305782696049,0.942305782696049
11,28,3,0.822035881195188,0.822035881195188
11,28,4,1.10728881933191,1.10728881933191
12,29,0,1.10757977758894,1.10757977758894
12,29,1,0.982963233240609,0.982963233240609
12,29,2,0.929449273864928,0.929449273864928
12,29,3,0.881080033493986,0.881080033493986
12,29,4,1.08656961376335,1.08656961376335
12,30,0,0.873606375317019,0.873606375317019
12,30,1,0.872881360267156,0.872881360267156
12,30,2,0.861242952621138,0.861242952621138
12,30,3,0.844694272976799,0.844694272976799
12,30,4,0.813102621610159,0.813102621610159
12,31,0,1.15374440082282,1.15374440082282
12,31,1,0.946649947197801,0.946649947197801
12,31,2,0.857693722599134,0.857693722599134
12,31,3,0.970729154489002,0.970729154489002
12,31,4,0.955778472999177,0.955778472999177
12,32,0,0.892987332994024,0.892987332994024
12,32,1,0.843819195170166,0.843819195170166
12,32,2,0.84436613744608,0.84436613744608
12,32,4,0.894026004237964,0.894026004237964
13,33,0,1.06545907194371,1.06545907194371
13,33,1,0.961546863471611,0.961546863471611
13,33,2,0.957111362324105,0.957111362324105
13,33,3,1.13811222355118,1.13811222355118
13,33,4,0.947427782904383,0.947427782904383
13,34,0,1.05610349463828,1.05610349463828
13,34,1,0.942376485860573,0.942376485860573
13,34,2,0.857448155231066,0.857448155231066
13,34,3,0.759397857647941,0.759397857647941
13,34,4,0.808070785814878,0.808070785814878
13,35,0,0.861834858479676,0.861834858479676
13,35,1,1.07507994651897,1.07507994651897
13,35,2,0.907148953235436,0.907148953235436
13,35,3,0.972467706051888,0.972467706051888
13,35,4,0.886188315126944,0.886188315126944
13,36,0,0.752812288718243,0.752812288718243
13,36,1,1.08149524139219,1.08149524139219
13,36,2,1.05901415808313,1.05901415808313
13,36,3,1.05746817660025,1.05746817660025
13,36,4,0.89823432293272,0.89823432293272
14,37,0,1.22329933386647,1.22329933386647
14,37,1,1.16712876906965,1.16712876906965
14,37,2,0.996133359630428,0.996133359630428
14,37,3,1.02387623098665,1.02387623098665
14,37,4,0.997846602136266,0.997846602136266
14,38,0,0.992265626323627,0.992265626323627
14,38,1,1.01316275855834,1.01316275855834
14,38,2,0.903254085965329,0.903254085965329
14,38,3,1.12230619036711,1.12230619036711
14,38,4,0.971847362832148,0.971847362832148
14,39,0,0.921314691926131,0.921314691926131
14,39,1,0.83992385705744,0.83992385705744
14,39,2,0.851897068070942,0.851897068070942
14,39,3,0.883837478035674,0.883837478035674
14,39,4,0.961723593898132,0.961723593898132
14,40,0,0.837371777473661,0.837371777473661
14,40,1,0.891298896091795,0.891298896091795
14,40,2,0.911975825297928,0.911975825297928
14,40,3,0.961423076589062,0.961423076589062
14,40,4,0.887986540163201,0.887986540163201
15,41,0,1.14362747515567,1.14362747515567
15,41,1,0.756951693865342,0.756951693865342
15,41,2,1.04943781058213,1.04943781058213
15,41,3,0.982685172744036,0.982685172744036
15,41,4,1.09282387620069,1.09282387620069
15,42,0,0.892611100883131,0.892611100883131
15,42,1,0.841889210537366,0.841889210537366
15,42,2,0.917970887141912,0.917970887141912
15,42,4,0.785027187052328,0.785027187052328
